Item number,Name,Family,assembled_width_cm,assembled_depth_cm,assembled_height_cm,MainCollectionItemImageUrl01,MainCollectionItemImageUrl02,MainCollectionItemImageUrl03,MainCollectionItemImageUrl04,Conc
3450041,"Bolzano 3,5 Seater + Chaiselong 3450041",Bolzano,286,165,60.5,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450041-0150-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450041-0150-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450041-0150-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450041-0150-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450041-0150-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450041-0150-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450041-0150-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450041-0150-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3450081,"Bolzano 3,5 Seater + Open End 3450081",Bolzano,288,222,60.5,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450081-0150-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450081-0150-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450081-0150-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450081-0150-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450081-0150-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450081-0150-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450081-0150-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450081-0150-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3453221,"Bolzano 3,5 seater with set of arms 3453221",Bolzano,207,90,60.5,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3453221-0150-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3453221-0150-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3453221-0150-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3453221-0150-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3453221-0150-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3453221-0150-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3453221-0150-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3453221-0150-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3450011,Bolzano Chaiselong + 3 Seater 3450011,Bolzano,253,165,60.5,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450011-0150-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450011-0150-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450011-0150-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450011-0150-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450011-0150-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450011-0150-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450011-0150-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450011-0150-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3450031,"Bolzano Chaiselong + 3,5 Seater 3450031",Bolzano,286,165,60.5,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450031-0150-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450031-0150-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450031-0150-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450031-0150-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450031-0150-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450031-0150-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450031-0150-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450031-0150-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3450051,Bolzano Open End + 3 Seater 3450051,Bolzano,256,222,60.5,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450051-0150-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450051-0150-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450051-0150-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450051-0150-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450051-0150-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450051-0150-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450051-0150-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450051-0150-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
3450071,"Bolzano Open End + 3,5 Seater 3450071",Bolzano,288,222,60.5,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450071-0150-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450071-0150-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450071-0150-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450071-0150-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450071-0150-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450071-0150-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450071-0150-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Bolzano-3450071-0150-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
28033500,Clement Oak Chair 28033500,Clement,89,89,0.086,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28033500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28033500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28033500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28033500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28033500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28033500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28033500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28033500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
28103500,Clement Oak Chair 28103500,Clement,89,82,0.073,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28103500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28103500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28103500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28103500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28103500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28103500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28103500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28103500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
28133500,Clement Oak Chair 28133500,Clement,89,89,0.086,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28133500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28133500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28133500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28133500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28133500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28133500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28133500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28133500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
28043500,Clement Oak Chair 28043500,Clement,89,89,0.086,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28043500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28043500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28043500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28043500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28043500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28043500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28043500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28043500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
28143500,Clement Oak Chair 28143500,Clement,89,89,0.086,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28143500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28143500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28143500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28143500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28143500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28143500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28143500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28143500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
28203500,Clement Oak Chair 28203500,Clement,89,89,0.086,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28203500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28203500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28203500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28203500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28203500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28203500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28203500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28203500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
28233500,Clement Oak Chair 28233500,Clement,89,89,0.086,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28233500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28233500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28233500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28233500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28233500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28233500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28233500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28233500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
28243500,Clement Oak Chair 28243500,Clement,89,89,0.086,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28243500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28243500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28243500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28243500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28243500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28243500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28243500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28243500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
28003500,Clement Oak Chair 28003500,Clement,89,82,0.073,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003500-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003500-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003500-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003500-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
28003550,Clement Oilded Oak Footrest 28003550,Clement,55,46,44.5,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003550-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003550-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003550-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003550-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0,"https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003550-0960-101-001.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003550-0960-101-002.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003550-0960-101-003.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0, https://www.flexlux.com/admin/public/getimage.ashx?Image=/Files/Images/products/FLEXLUX-Clement-28003550-0960-101-004.jpg&Width=0&Height=1080&Format=jpg&Quality=75&Crop=0"
